图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,兔子-预测置信度,刺猬-预测置信度,啄木鸟-预测置信度,大猩猩-预测置信度,大象-预测置信度,天鹅-预测置信度,小浣熊-预测置信度,斑马-预测置信度,昆虫-预测置信度,松鼠-预测置信度,树袋熊-预测置信度,梅花鹿-预测置信度,毛毛虫-预测置信度,水母-预测置信度,河马-预测置信度,海豚-预测置信度,海豹-预测置信度,海马-预测置信度,火烈鸟-预测置信度,火鸡-预测置信度,灰狼-预测置信度,熊-预测置信度,熊猫-预测置信度,蝙蝠-预测置信度,金鱼-预测置信度,霍加狓-预测置信度,马-预测置信度,驴-预测置信度,鬓狗-预测置信度,鲨鱼-预测置信度,鲸鱼-预测置信度,鸽子-预测置信度,鹅-预测置信度,鹦鹉-预测置信度,鹬-预测置信度,麋鹿-预测置信度,图像路径,标注类别ID
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\42.jpg,25,霍加狓,25,霍加狓,21,熊,24,金鱼,True,0.04674571752548218,0.012432669289410114,0.047255586832761765,0.014609524980187416,0.01267250906676054,0.003963370807468891,0.03760075941681862,0.007988466881215572,0.01065447460860014,0.008410761132836342,0.03624098747968674,0.009501532651484013,0.020837901160120964,0.014848151244223118,0.014954524114727974,0.00980027299374342,0.013461555354297161,0.010090857744216919,0.011335126124322414,0.046668678522109985,0.006594162434339523,0.08773178607225418,0.00918467715382576,0.007338761817663908,0.06576507538557053,0.33876705169677734,0.01659897156059742,0.00825414527207613,0.004166053608059883,0.009487820789217949,0.008070762269198895,0.019522570073604584,0.0027365386486053467,0.015611992217600346,0.005622852593660355,0.004473294131457806,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\42.jpg,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\50.jpg,25,霍加狓,25,霍加狓,0,兔子,33,鹦鹉,True,0.0028824827168136835,0.0013578603975474834,0.0021037310361862183,0.0018815419171005487,0.0006704751285724342,0.0010098540224134922,0.0026372361462563276,0.0013667272869497538,0.0018885439494624734,0.002062340034171939,0.001314307446591556,0.0013885864755138755,0.0022546485997736454,0.0013051617424935102,0.000998999341391027,0.0020716539584100246,0.001167066628113389,0.0013784361071884632,0.001399393193423748,0.0016429915558546782,0.0010026318486779928,0.0017108058091253042,0.001226342050358653,0.0011398184578865767,0.0021270723082125187,0.9448738694190979,0.0009201702778227627,0.0013922634534537792,0.0011807200498878956,0.0016191907925531268,0.0014161588624119759,0.0016941679641604424,0.0010185831924900413,0.0026378335896879435,0.0014526540180668235,0.0018056902335956693,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\50.jpg,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\62.jpg,25,霍加狓,25,霍加狓,24,金鱼,1,刺猬,True,0.004141210578382015,0.004539032932370901,0.004034669604152441,0.0025637138169258833,0.0012674255995079875,0.002243644092231989,0.004271479323506355,0.0020096576772630215,0.0022278414107859135,0.0026196641847491264,0.002306438283994794,0.0012319751549512148,0.003549415385350585,0.002997961128130555,0.0013842933112755418,0.003456143895164132,0.0025592411402612925,0.002752260770648718,0.0018505543703213334,0.002518243622034788,0.0024545479100197554,0.002952663227915764,0.0026624780148267746,0.0013411606196314096,0.005263292230665684,0.9018147587776184,0.0019351937808096409,0.0035959482192993164,0.0009421712020412087,0.003021187847480178,0.0038840575143694878,0.0033428187016397715,0.002261811401695013,0.003720065811648965,0.0030425686854869127,0.003240391379222274,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\62.jpg,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\73.png,25,霍加狓,25,霍加狓,14,河马,0,兔子,True,0.009965980425477028,0.001111890422180295,0.00346395093947649,0.0015946251805871725,0.0006653059972450137,0.0013644840801134706,0.0016144710825756192,0.00097230653045699,0.002967671724036336,0.0011278227902948856,0.0009611338027752936,0.0025844904594123363,0.0019167745485901833,0.001687440904788673,0.014693149365484715,0.002092018024995923,0.0023906072601675987,0.0019071109127253294,0.0020092837512493134,0.0030248435214161873,0.0017372723668813705,0.0016874191351234913,0.002524842042475939,0.006724294740706682,0.0014885172713547945,0.8954724669456482,0.0027445585001260042,0.0027612100820988417,0.002569798147305846,0.003209906630218029,0.0018926468910649419,0.004255090374499559,0.005308413878083229,0.006434891372919083,0.0021816289518028498,0.0008916917140595615,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\73.png,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\75.jpg,25,霍加狓,25,霍加狓,27,驴,24,金鱼,True,0.004481218289583921,0.004872032906860113,0.004512862302362919,0.0037229182198643684,0.0014923830749467015,0.0027001723647117615,0.0047935559414327145,0.0022326072212308645,0.0033124350011348724,0.0038724462501704693,0.0027494828682392836,0.002292712451890111,0.0041596246883273125,0.003970356658101082,0.0017967033199965954,0.004770079627633095,0.003833720227703452,0.0033761649392545223,0.002158448100090027,0.0029224695172160864,0.00390248722396791,0.004457677248865366,0.0033830590546131134,0.002371655311435461,0.006045800633728504,0.8725453019142151,0.0018984283087775111,0.00814130064100027,0.0015443286392837763,0.0030300337821245193,0.0048816995695233345,0.004531951155513525,0.003325682133436203,0.003381346119567752,0.004563888069242239,0.00397289264947176,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\75.jpg,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\77.jpg,25,霍加狓,25,霍加狓,7,斑马,3,大猩猩,True,0.005768605973571539,0.009416083805263042,0.005946019198745489,0.013173378072679043,0.006870596669614315,0.0069211916998028755,0.006025292910635471,0.01638774201273918,0.005826329812407494,0.004333958029747009,0.005022078286856413,0.01272432692348957,0.005414668470621109,0.004980271682143211,0.004200838506221771,0.0056600202806293964,0.007119067013263702,0.004135310184210539,0.004175802227109671,0.0049717421643435955,0.004971881862729788,0.005127488169819117,0.004071129951626062,0.004859177395701408,0.007055256515741348,0.7822979688644409,0.004970890935510397,0.011191781610250473,0.0032386763487011194,0.0036204978823661804,0.004074995405972004,0.002723963698372245,0.005511155351996422,0.004954666830599308,0.005070499610155821,0.007186561357229948,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\77.jpg,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\81.jpg,25,霍加狓,21,熊,4,大象,10,树袋熊,False,0.028417743742465973,0.005925192963331938,0.006052347831428051,0.038559190928936005,0.13516265153884888,0.00966953206807375,0.04790281131863594,0.007161857094615698,0.006346545647829771,0.011456873267889023,0.07687291502952576,0.007007754873484373,0.023639313876628876,0.0068860179744660854,0.020863307639956474,0.00711824418976903,0.007636972703039646,0.00607574637979269,0.005666803102940321,0.028188468888401985,0.008124329149723053,0.27499276399612427,0.018122727051377296,0.003940848167985678,0.04236990958452225,0.01568700559437275,0.013951798900961876,0.04002974182367325,0.009380688890814781,0.017891589552164078,0.008395813405513763,0.013961185701191425,0.011563815176486969,0.012113340198993683,0.010784064419567585,0.012080071493983269,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\81.jpg,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\83.png,25,霍加狓,35,麋鹿,14,河马,17,海马,False,0.0008074978250078857,0.002258959924802184,0.003025961806997657,0.001871995278634131,0.002237490378320217,0.0013818091247230768,0.0014995306264609098,0.0017536815721541643,0.0030184967909008265,0.001692366786301136,0.0010691178031265736,0.004033963195979595,0.0008105659508146346,0.0011168546043336391,0.007319075521081686,0.0014329166151583195,0.0009217012557201087,0.005777058191597462,0.00042304734233766794,0.0013601487735286355,0.0006063260952942073,0.0022058275062590837,0.002109111286699772,0.0004842398047912866,0.001746478141285479,0.0018538543954491615,0.001168305636383593,0.003259726334363222,0.0009079357841983438,0.0020059901289641857,0.0014397846534848213,0.0010602172696962953,0.0013202622067183256,0.0027432218194007874,0.0017481829272583127,0.9315283298492432,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\83.png,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\85.jpg,25,霍加狓,25,霍加狓,2,啄木鸟,35,麋鹿,True,0.0029156948439776897,0.002879926236346364,0.005372273735702038,0.0026863098610192537,0.0010098661296069622,0.0020144875161349773,0.003371931379660964,0.002106241649016738,0.0031891928520053625,0.0030017949175089598,0.0020150241907685995,0.0011329076951369643,0.003372658509761095,0.0023812223225831985,0.0029409935232251883,0.002147149760276079,0.0025876029394567013,0.0016606299905106425,0.002809724537655711,0.0023201529402285814,0.002452289219945669,0.0014319649199023843,0.0017535266233608127,0.0040462869219481945,0.0016425757203251123,0.9036550521850586,0.003795415395870805,0.004535398446023464,0.0015864047454670072,0.0031514063011854887,0.002492829691618681,0.0024392821360379457,0.0023106620647013187,0.003444250673055649,0.004470192827284336,0.004876559600234032,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\85.jpg,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\95.jpg,25,霍加狓,25,霍加狓,27,驴,0,兔子,True,0.004502889700233936,0.0017285390058532357,0.0026231755036860704,0.0019595276098698378,0.0016013251151889563,0.0009273850591853261,0.0012497189454734325,0.0008812069427222013,0.0014774674782529473,0.001931810169480741,0.0007624152349308133,0.0006514998385682702,0.0014571433421224356,0.0012464617611840367,0.004120000172406435,0.002596160164102912,0.002278439234942198,0.0012992938281968236,0.0009507214417681098,0.0016996855847537518,0.001032600412145257,0.001127490890212357,0.0008713226998224854,0.004302623216062784,0.001803311170078814,0.935772716999054,0.002150874584913254,0.004529854748398066,0.0009346831357106566,0.0015918734716251493,0.0016196757787838578,0.0011752877617254853,0.0009968830272555351,0.0017314394935965538,0.002486122539266944,0.0019283606670796871,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\95.jpg,25
E:\Image classification\1-Build a dataset\dataset\val\霍加狓\98.png,25,霍加狓,33,鹦鹉,12,毛毛虫,8,昆虫,False,0.014949725940823555,0.005641020368784666,0.026707207784056664,0.007944579236209393,0.01904568262398243,0.011241861619055271,0.008541698567569256,0.007862500846385956,0.03823740407824516,0.00874404702335596,0.009381568990647793,0.00641833757981658,0.10108716785907745,0.025489704683423042,0.016897106543183327,0.006650737952440977,0.010238327085971832,0.014458968304097652,0.009662793017923832,0.022625520825386047,0.014984517358243465,0.009607024490833282,0.01582488976418972,0.028761785477399826,0.008541019633412361,0.015220620669424534,0.019567931070923805,0.034699760377407074,0.014978645369410515,0.012852737680077553,0.011855173856019974,0.009840537793934345,0.009835370816290379,0.40875834226608276,0.006938630249351263,0.005907134618610144,E:\Image classification\1-Build a dataset\dataset\val\霍加狓\98.png,25
E:\Image classification\1-Build a dataset\dataset\val\马\100.jpg,26,马,26,马,28,鬓狗,4,大象,True,0.002189106773585081,0.0022157873027026653,0.002508021891117096,0.003872862784191966,0.00787702389061451,0.001409150194376707,0.0037091760896146297,0.003202928462997079,0.0016354417894035578,0.0015382327837869525,0.0020305225625634193,0.0020190824288874865,0.0018629790283739567,0.003746401285752654,0.00675489567220211,0.0021901363506913185,0.005256560631096363,0.0019164970144629478,0.002241855952888727,0.0016519400523975492,0.0010541040683165193,0.003331921063363552,0.0014186387415975332,0.0018195880111306906,0.0023885322734713554,0.0008909367606975138,0.9001560211181641,0.003069456899538636,0.00917759444564581,0.001850667642429471,0.002572417026385665,0.003904546843841672,0.002675226889550686,0.0015147391241043806,0.003083847463130951,0.0012631842400878668,E:\Image classification\1-Build a dataset\dataset\val\马\100.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\13.jpg,26,马,26,马,14,河马,16,海豹,True,0.0031705053988844156,0.0018407684983685613,0.0031365964096039534,0.0026172674261033535,0.004501312971115112,0.0024312075693160295,0.003957451321184635,0.0036090679932385683,0.003763822605833411,0.0025202396791428328,0.0020195641554892063,0.0017029577866196632,0.0024850184563547373,0.003277907380834222,0.005492213647812605,0.002820543246343732,0.0050862194038927555,0.003435808699578047,0.0027278733905404806,0.002746908226981759,0.0021922851447016,0.00420882785692811,0.0021319305524230003,0.0037681572139263153,0.0035503266844898462,0.004597565159201622,0.8873697519302368,0.0025193924084305763,0.004347251728177071,0.0026080238167196512,0.0034065002109855413,0.00407596817240119,0.0027270617429167032,0.002540980000048876,0.004732193890959024,0.0018804722931236029,E:\Image classification\1-Build a dataset\dataset\val\马\13.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\19.jpg,26,马,26,马,31,鸽子,19,火鸡,True,0.003388620913028717,0.0030079723801463842,0.004037271719425917,0.002127763582393527,0.0061949631199240685,0.0026407837867736816,0.0029988596215844154,0.005682223942130804,0.002232325030490756,0.0026786557864397764,0.002502239542081952,0.002525503747165203,0.0035056157503277063,0.003271915018558502,0.005282388534396887,0.0016641005640849471,0.002967154374346137,0.0016832355177029967,0.003832616377621889,0.008798140101134777,0.001799218007363379,0.005044874269515276,0.0022651406470686197,0.004034512210637331,0.0020908727310597897,0.0027406844310462475,0.8658992052078247,0.006066850386559963,0.005018934141844511,0.0021005470771342516,0.0028633528854697943,0.012878612615168095,0.007726732641458511,0.0035594054497778416,0.002819725312292576,0.002069006906822324,E:\Image classification\1-Build a dataset\dataset\val\马\19.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\29.jpg,26,马,26,马,14,河马,31,鸽子,True,0.0031816749833524227,0.002407522639259696,0.00501827010884881,0.0032647140324115753,0.0026258756406605244,0.0024076029658317566,0.004392122849822044,0.0037262204568833113,0.003547193482518196,0.0029660530854016542,0.002852192847058177,0.004177315626293421,0.0035568783059716225,0.003886997466906905,0.009716127067804337,0.0025002157781273127,0.00410878099501133,0.004913313314318657,0.0049808393232524395,0.003935200162231922,0.0020732686389237642,0.0035345079377293587,0.0023448981810361147,0.002784381853416562,0.0026518446393311024,0.004446761682629585,0.8726527690887451,0.0021374989300966263,0.0032421634532511234,0.0024294115137308836,0.002719573210924864,0.005832598078995943,0.004557758569717407,0.004604994785040617,0.0040032705292105675,0.0018192405113950372,E:\Image classification\1-Build a dataset\dataset\val\马\29.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\30.jpg,26,马,26,马,13,水母,3,大猩猩,True,0.004610923584550619,0.0032019997015595436,0.0037533780559897423,0.018544111400842667,0.0016262477729469538,0.004986151121556759,0.0058718533255159855,0.0037585541140288115,0.003684328170493245,0.00941062718629837,0.005281995050609112,0.0051797134801745415,0.0030909415800124407,0.019060425460338593,0.0037830888759344816,0.007306447718292475,0.016362810507416725,0.004692049231380224,0.0010677797254174948,0.004103640094399452,0.0032363547943532467,0.007478926796466112,0.0023027886636555195,0.0030150413513183594,0.008168822154402733,0.0034085256047546864,0.7898892760276794,0.007429775781929493,0.005166282411664724,0.002698986092582345,0.01547134667634964,0.005653361324220896,0.005310451611876488,0.0025089022237807512,0.004680483136326075,0.004203678574413061,E:\Image classification\1-Build a dataset\dataset\val\马\30.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\31.jpg,26,马,26,马,28,鬓狗,13,水母,True,0.008769694715738297,0.0024531614035367966,0.0034761338029056787,0.005659761372953653,0.004902013577520847,0.0037707267329096794,0.0030722240917384624,0.003470746334642172,0.003324453951790929,0.004549214616417885,0.0027860316913574934,0.0014952790224924684,0.005742202512919903,0.015431459993124008,0.009275514632463455,0.005047705490142107,0.005721414461731911,0.003846876323223114,0.0040460205636918545,0.005964779760688543,0.003091694787144661,0.003288945648819208,0.010239244438707829,0.0046545700170099735,0.004435885231941938,0.0024702937807887793,0.7901638746261597,0.007616336923092604,0.047411613166332245,0.0017460862873122096,0.0017145771998912096,0.002198967384174466,0.0046199290081858635,0.002971615642309189,0.003878031624481082,0.006692945491522551,E:\Image classification\1-Build a dataset\dataset\val\马\31.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\43.jpg,26,马,26,马,28,鬓狗,14,河马,True,0.0010603517293930054,0.001274038921110332,0.0026791440322995186,0.0025297014508396387,0.0012182381469756365,0.0013435777509585023,0.0017346652457490563,0.0012708837166428566,0.002388695487752557,0.0016905037919059396,0.0019311767537146807,0.0024753243196755648,0.0012161567574366927,0.0018166848458349705,0.004491259343922138,0.0014625508338212967,0.0030679034534841776,0.0019811196252703667,0.0012228346895426512,0.002188765909522772,0.0012377094244584441,0.0031699531245976686,0.0010149108711630106,0.0037893105763942003,0.0033017026726156473,0.0019023529021069407,0.9248324036598206,0.0018350934842601418,0.007912849076092243,0.0011752498103305697,0.0019403536571189761,0.0020758758764714003,0.0018316394416615367,0.0017336058663204312,0.0017022936372086406,0.0015011553186923265,E:\Image classification\1-Build a dataset\dataset\val\马\43.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\49.jpeg,26,马,26,马,27,驴,14,河马,True,0.00512347836047411,0.004416349809616804,0.006794843822717667,0.0040945494547486305,0.005637842230498791,0.0044038002379238605,0.00737639470025897,0.007755930535495281,0.006769056897610426,0.004721108358353376,0.006003907881677151,0.005951478146016598,0.008414444513618946,0.006074141710996628,0.01684257946908474,0.0038408651016652584,0.009396521374583244,0.007153695914894342,0.005674651823937893,0.006791468244045973,0.0033130792435258627,0.008497731760144234,0.0038312305696308613,0.007672103121876717,0.005075473804026842,0.006933646742254496,0.7464762330055237,0.03428572788834572,0.00675307959318161,0.004627344198524952,0.00553964264690876,0.010616747662425041,0.006840942893177271,0.007170539349317551,0.006740407552570105,0.002388887805864215,E:\Image classification\1-Build a dataset\dataset\val\马\49.jpeg,26
E:\Image classification\1-Build a dataset\dataset\val\马\51.jpg,26,马,26,马,28,鬓狗,27,驴,True,0.0028864622581750154,0.0027874379884451628,0.0038886512629687786,0.001933292136527598,0.0016955145401880145,0.002567228628322482,0.0037013173568993807,0.0033518692944198847,0.0052606831304728985,0.004109079949557781,0.0027472132351249456,0.002000493695959449,0.0030737456399947405,0.005206440109759569,0.0028574764728546143,0.0022309436462819576,0.0033360386732965708,0.0035363654606044292,0.0035180291160941124,0.0039031007327139378,0.003699066350236535,0.003164929337799549,0.003536046715453267,0.0022633566986769438,0.003692262340337038,0.001817646436393261,0.8800472617149353,0.0060760448686778545,0.006862405687570572,0.002157191513106227,0.003218540223315358,0.0032128114253282547,0.002789983293041587,0.00296565773896873,0.004241267219185829,0.0056642391718924046,E:\Image classification\1-Build a dataset\dataset\val\马\51.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\64.jpg,26,马,26,马,16,海豹,21,熊,True,0.0036331017035990953,0.0031078914180397987,0.0035210526548326015,0.0043024830520153046,0.002580671338364482,0.005040897987782955,0.005020898301154375,0.005164939910173416,0.004170181229710579,0.006274339742958546,0.004292269703000784,0.005416042171418667,0.003958891611546278,0.00638560252264142,0.005308967549353838,0.0039575970731675625,0.011797694489359856,0.004873569123446941,0.003493313677608967,0.005826421547681093,0.003075400134548545,0.006680849939584732,0.0023120681289583445,0.003427262883633375,0.005575837567448616,0.0026877187192440033,0.8403617143630981,0.005017805844545364,0.005877844989299774,0.002633478492498398,0.004330434370785952,0.004614272620528936,0.003372805891558528,0.002727246843278408,0.005299851298332214,0.0038785876240581274,E:\Image classification\1-Build a dataset\dataset\val\马\64.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\66.jpg,26,马,26,马,19,火鸡,8,昆虫,True,0.0015485407784581184,0.0008420691592618823,0.003652119543403387,0.0033880691044032574,0.0022391355596482754,0.0011779401684179902,0.0017931798938661814,0.0019125081598758698,0.005757926031947136,0.0026428590063005686,0.0021567558869719505,0.0015887239715084434,0.001973069040104747,0.001293065375648439,0.005375524051487446,0.0022882523480802774,0.0031490519177168608,0.0023117263335734606,0.0023889329750090837,0.006327881012111902,0.0017403465462848544,0.002329885261133313,0.0012603260111063719,0.0020178237464278936,0.002415162045508623,0.004605655558407307,0.917187511920929,0.0021612353157252073,0.0011165863834321499,0.0016521729994565248,0.0012699723010882735,0.0023299995809793472,0.001606725505553186,0.002257957821711898,0.0015625373926013708,0.0006786801968701184,E:\Image classification\1-Build a dataset\dataset\val\马\66.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\67.jpeg,26,马,26,马,34,鹬,31,鸽子,True,0.005541863851249218,0.0026878765784204006,0.0038858726620674133,0.0032378765754401684,0.0035864869132637978,0.0021120193414390087,0.004312677308917046,0.0031291351187974215,0.002956027165055275,0.002953781047835946,0.0024817257653921843,0.0016533118905499578,0.003705929731950164,0.0038515899796038866,0.005560954567044973,0.0027087638154625893,0.005304847843945026,0.004451488144695759,0.00488270865753293,0.0036704333033412695,0.0025216201320290565,0.003829354653134942,0.0019521793583407998,0.0026343991048634052,0.0025268173776566982,0.002581322565674782,0.8756540417671204,0.0025370274670422077,0.0022822439204901457,0.0020522719714790583,0.0029584537260234356,0.006205844227224588,0.0035432849545031786,0.004050048999488354,0.006573068909347057,0.005422795191407204,E:\Image classification\1-Build a dataset\dataset\val\马\67.jpeg,26
E:\Image classification\1-Build a dataset\dataset\val\马\73.jpg,26,马,26,马,28,鬓狗,8,昆虫,True,0.0012065384071320295,0.0010795940179377794,0.0015728140715509653,0.0025364947505295277,0.0013999060029163957,0.0019774900283664465,0.0019296844257041812,0.002520372625440359,0.003318812930956483,0.0018896512920036912,0.0013496348401531577,0.002417110837996006,0.0013692911015823483,0.001671483856625855,0.0017764976946637034,0.0011174512328580022,0.002847385825589299,0.0023103042040020227,0.0018876170506700873,0.001992448465898633,0.0009034693939611316,0.0024305141996592283,0.0013258297694846988,0.0008208314538933337,0.0024655386805534363,0.0006701488746330142,0.9224286079406738,0.0013091136934235692,0.01482192799448967,0.0015271229203790426,0.0017706201178953052,0.003029286628589034,0.0017341451020911336,0.0017621536972001195,0.002284684684127569,0.0025454473216086626,E:\Image classification\1-Build a dataset\dataset\val\马\73.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\79.jpg,26,马,26,马,27,驴,20,灰狼,True,0.004888028372079134,0.00511158537119627,0.014866046607494354,0.011422829702496529,0.013003521598875523,0.03797302395105362,0.00876846443861723,0.026339320465922356,0.008289892226457596,0.0077732703648507595,0.016130270436406136,0.017556482926011086,0.012312590144574642,0.009657648392021656,0.011909347958862782,0.015915557742118835,0.03275451809167862,0.01962370052933693,0.006335265003144741,0.015528085641562939,0.11539661884307861,0.009556863456964493,0.009358375333249569,0.013528591021895409,0.008653778582811356,0.01543501578271389,0.3005784749984741,0.12878011167049408,0.014122789725661278,0.007475716527551413,0.012708047404885292,0.006827809382230043,0.011573245748877525,0.012623202055692673,0.015927666798233986,0.02129429392516613,E:\Image classification\1-Build a dataset\dataset\val\马\79.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\90.jpg,26,马,27,驴,4,大象,25,霍加狓,False,0.009077334776520729,0.0038964489940553904,0.006607395596802235,0.018002429977059364,0.23984088003635406,0.004132799804210663,0.003864145604893565,0.006595761049538851,0.001527228276245296,0.006307295057922602,0.004028732422739267,0.021633850410580635,0.005401214584708214,0.014876064844429493,0.004975876770913601,0.009554988704621792,0.003545057028532028,0.006240380462259054,0.004793461877852678,0.01121246162801981,0.01521951425820589,0.006270141806453466,0.004067442379891872,0.00889851525425911,0.005528957583010197,0.03873366490006447,0.02311633713543415,0.4438849985599518,0.01239096187055111,0.004965921863913536,0.005550174042582512,0.0033964079339057207,0.0063275839202106,0.00893134344369173,0.00261517520993948,0.02398897521197796,E:\Image classification\1-Build a dataset\dataset\val\马\90.jpg,26
E:\Image classification\1-Build a dataset\dataset\val\马\94.jpeg,26,马,26,马,13,水母,32,鹅,True,0.009004191495478153,0.009136996231973171,0.002892579883337021,0.009346716105937958,0.006610896438360214,0.009056630544364452,0.011412786319851875,0.005730458069592714,0.003733616089448333,0.009133396670222282,0.02721521444618702,0.007424895651638508,0.009113376028835773,0.22284793853759766,0.011489944532513618,0.008336546830832958,0.008934852667152882,0.005355235189199448,0.005289980676025152,0.007999722845852375,0.006923764478415251,0.04807829484343529,0.005402169656008482,0.002545896451920271,0.043130069971084595,0.018369952216744423,0.22708959877490997,0.013335688970983028,0.003680913243442774,0.020116452127695084,0.014768262393772602,0.01492801308631897,0.1344461739063263,0.006168162450194359,0.006431894842535257,0.04451880231499672,E:\Image classification\1-Build a dataset\dataset\val\马\94.jpeg,26
E:\Image classification\1-Build a dataset\dataset\val\驴\19.jpg,27,驴,27,驴,26,马,28,鬓狗,True,0.002072033705189824,0.0026323124766349792,0.004140379838645458,0.0034196185879409313,0.0034366503823548555,0.0027731608133763075,0.0034299870021641254,0.002266957424581051,0.006850925739854574,0.001521251630038023,0.0034926547668874264,0.0013370235683396459,0.007564897648990154,0.0037624079268425703,0.0032238406129181385,0.0025173097383230925,0.005163024645298719,0.002542149042710662,0.0025038179010152817,0.008969481103122234,0.002038470469415188,0.003081126604229212,0.0036850417964160442,0.0069688609801232815,0.002905964618548751,0.003588462946936488,0.024378368631005287,0.8383826017379761,0.019110767170786858,0.0020225364714860916,0.0029315538704395294,0.00573102617636323,0.003881206037476659,0.002474478678777814,0.004073099233210087,0.0011265946086496115,E:\Image classification\1-Build a dataset\dataset\val\驴\19.jpg,27
E:\Image classification\1-Build a dataset\dataset\val\驴\33.jpg,27,驴,27,驴,26,马,14,河马,True,0.010210931301116943,0.007497922517359257,0.01149549800902605,0.00679419469088316,0.006956726778298616,0.00899250153452158,0.004718066658824682,0.010933849960565567,0.006443868391215801,0.004448960535228252,0.006089651491492987,0.006999143399298191,0.010066338814795017,0.007753199432045221,0.06798376888036728,0.011423081159591675,0.01740693859755993,0.0067672282457351685,0.006008780561387539,0.005832767579704523,0.006648821756243706,0.010237096808850765,0.006598282139748335,0.00462662149220705,0.008888812735676765,0.014038397930562496,0.16361796855926514,0.45295408368110657,0.008221481926739216,0.0030672920402139425,0.006709201727062464,0.004171367734670639,0.004710752051323652,0.009682662785053253,0.012938763946294785,0.058064911514520645,E:\Image classification\1-Build a dataset\dataset\val\驴\33.jpg,27
E:\Image classification\1-Build a dataset\dataset\val\驴\37.jpg,27,驴,26,马,23,蝙蝠,27,驴,True,0.0035882839001715183,0.0038691868539899588,0.007022688630968332,0.009796504862606525,0.002879341831430793,0.005461954977363348,0.005803951993584633,0.004172036424279213,0.00823938101530075,0.01139193307608366,0.002993457717821002,0.01057017594575882,0.003938314039260149,0.008110330440104008,0.013226893730461597,0.003016300033777952,0.005505079869180918,0.0025880662724375725,0.007872152142226696,0.0052177319303154945,0.005588117521256208,0.0027046981267631054,0.010645517148077488,0.07612627744674683,0.005472476594150066,0.005006940104067326,0.6622278094291687,0.039919137954711914,0.013556688092648983,0.002960061887279153,0.0025565363466739655,0.005591406486928463,0.004770529922097921,0.005504329223185778,0.007250834722071886,0.02485482022166252,E:\Image classification\1-Build a dataset\dataset\val\驴\37.jpg,27
E:\Image classification\1-Build a dataset\dataset\val\驴\42.jpg,27,驴,27,驴,19,火鸡,0,兔子,True,0.007559225894510746,0.004336902871727943,0.006394004914909601,0.007448950316756964,0.002519408008083701,0.003166788024827838,0.005496858153492212,0.006106182001531124,0.0028422418981790543,0.004442600067704916,0.004400408361107111,0.0069158426485955715,0.0049135722219944,0.004087164532393217,0.0032712207175791264,0.004266757518053055,0.002733481116592884,0.007508576847612858,0.003877934068441391,0.012037117034196854,0.004176647402346134,0.0023768413811922073,0.0031275174114853144,0.0034943372011184692,0.0031765836756676435,0.00300791347399354,0.004560481756925583,0.8301666975021362,0.007056470029056072,0.003694618586450815,0.007275733165442944,0.004280253313481808,0.0037017043214291334,0.0036724840756505728,0.0063249170780181885,0.005581509787589312,E:\Image classification\1-Build a dataset\dataset\val\驴\42.jpg,27
